genes	logFC	logCPM	LR	PValue	FDR	symbol	keyvals
ENSG00000100983	0.227637799629859	4.53745192594944	19.1868988876068	1.18524049576161e-05	0.0011592899670123	GSS	gold
ENSG00000181274	-0.283939283015129	3.58263173830398	19.1414806705195	1.21378052164136e-05	0.00118098938294152	FRAT2	royalblue
ENSG00000166685	0.172256173533392	5.52234933576924	19.1098788244231	1.234044770896e-05	0.00119445250116309	COG1	gold
ENSG00000178035	0.23625464202401	5.05578119950762	19.030529746324	1.28643662150283e-05	0.00123871182248749	IMPDH2	gold
ENSG00000173530	-0.667953632922809	2.84546249973467	19.0103099434995	1.30014061995189e-05	0.00124545429284464	TNFRSF10D	royalblue
ENSG00000176401	0.32588256951292	3.32176729462689	18.9642737056359	1.33189115315011e-05	0.00126528471226305	EID2B	gold
ENSG00000198286	-0.46195080931456	2.73864192169244	18.9533132398565	1.33956449664007e-05	0.00126528471226305	CARD11	royalblue
ENSG00000107679	-0.201909228645897	6.29204311204877	18.9508897401487	1.34126715624096e-05	0.00126528471226305	PLEKHA1	royalblue
ENSG00000087087	-0.15745907530607	5.77893039307395	18.8975934332394	1.37926556483392e-05	0.00129455915438756	SRRT	royalblue
ENSG00000006459	-0.162688337807366	5.08797339681833	18.8829346827324	1.38990504395791e-05	0.00129798971542281	KDM7A	royalblue
ENSG00000169862	-0.163357933825347	8.57348717882676	18.866236122056	1.40212550683098e-05	0.00130285502094735	CTNND2	royalblue
ENSG00000158467	-0.242648114474085	7.33760201665604	18.8346136904824	1.42556412683196e-05	0.00131804396681817	AHCYL2	royalblue
ENSG00000068745	-0.254955512889267	5.77297589038752	18.821380769082	1.43548881723105e-05	0.00132064971185257	IP6K2	royalblue
ENSG00000141622	0.31091486175119	4.48951662839908	18.7587980373169	1.48337429693481e-05	0.00135798167163727	ARK2C	gold
ENSG00000139651	-0.158245547016031	5.08868621247603	18.7351568216706	1.5018781698405e-05	0.00136313592754122	ZNF740	royalblue
ENSG00000188783	-0.326421576393613	6.18616043976057	18.7328773902303	1.50367447883099e-05	0.00136313592754122	PRELP	royalblue
ENSG00000122912	0.157124906997928	5.0166039424545	18.6438002219674	1.57558790068587e-05	0.00141948610910095	SLC25A16	gold
ENSG00000116717	0.488322390167356	4.81766604343569	18.637128961268	1.58111076508769e-05	0.00141948610910095	GADD45A	gold
ENSG00000196177	0.238721936069327	5.54760026870449	18.6223030495261	1.5934542570472e-05	0.00142156649694234	ACADSB	gold
ENSG00000163884	-0.34779526513919	5.45426075672973	18.6160052051446	1.59872685030644e-05	0.00142156649694234	KLF15	royalblue
ENSG00000156531	-0.16799718635788	5.14955732893431	18.5876698074594	1.62266705272165e-05	0.00143598307179901	PHF6	royalblue
ENSG00000116350	-0.135677425936917	5.80958372268631	18.5433299471105	1.66085390995623e-05	0.00146281085604865	SRSF4	royalblue
ENSG00000070081	0.156563904197561	5.45337340250556	18.4339590888908	1.75895220189058e-05	0.00154190413773277	NUCB2	gold
ENSG00000165494	-0.135697866894562	5.93585474501095	18.3525566181559	1.83572486926883e-05	0.00160164840237052	PCF11	royalblue
